Date,Open,High,Low,Close,Volume,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2013-04-05 00:00:00-04:00,1237.1582437638685,1245.9776421480562,1227.5664851717625,1237.1405526122169,3866220803.3958626,1237.0181075266096,0.5442004869410362,1.0,1.0884303265768074,1.0,2.7211501911096834,1.0,32.67216232579826,1.0,136.46168523677275,1.0,543.4703421890592
2013-04-08 00:00:00-04:00,1237.0361126536895,1245.8587061964047,1227.4400010228667,1237.0181075266096,3868676367.7619486,1236.8952697589991,0.5441907913688014,1.0,1.0884107359906061,1.0,2.7211007186179037,1.0,32.67146753407782,1.0,136.45836936223785,1.0,543.4866394526251
2013-04-09 00:00:00-04:00,1236.9135858867114,1245.7393679864956,1227.3131320255109,1236.8952697589991,3871129107.8188596,1236.7720425320572,0.5441811624954342,1.0,1.0883912783098375,1.0,2.721051577088843,1.0,32.67077625921636,1.0,136.45505406876794,1.0,543.5028580611548
2013-04-10 00:00:00-04:00,1236.7906666711376,1245.6196306737306,1227.1858814593415,1236.7720425320572,3873579007.598501,1236.6484290847366,0.5441716004789987,1.0,1.0883719538642356,1.0,2.721002767382079,1.0,32.670088520467395,1.0,136.451739500588,1.0,543.5189981757811
2013-04-11 00:00:00-04:00,1236.6673582316046,1245.4994974300325,1227.058252620154,1236.6484290847366,3876026051.114493,1236.5244326721336,0.544162105473157,1.0,1.088352762974433,1.0,2.7209542903338404,1.0,32.669404336750034,1.0,136.4484258015247,1.0,543.5350599580756
2013-04-12 00:00:00-04:00,1236.543663809043,1245.3789714437132,1226.930248819747,1236.5244326721336,3878470222.361921,1236.4000565653557,0.5441526776272877,1.0,1.0883337059521556,1.0,2.7209061467574274,1.0,32.668723726649986,1.0,136.44511311499917,1.0,543.5510435700426
2013-04-15 00:00:00-04:00,1236.4195866605405,1245.2580559193407,1226.8018733857832,1236.4000565653557,3880911505.3170376,1236.275304051392,0.5441433170866175,1.0,1.088314783100445,1.0,2.7208583374436794,1.0,32.66804670842086,1.0,136.4418015840193,1.0,543.5669491741124
2013-04-16 00:00:00-04:00,1236.2951300592076,1245.1367540776168,1226.6731296616533,1236.275304051392,3883349883.936907,1236.1501784329882,0.5441340239923679,1.0,1.0882959947139053,1.0,2.720810863161495,1.0,32.667373299985485,1.0,136.4384913511725,1.0,543.5827769331348
2013-04-17 00:00:00-04:00,1236.1702972940516,1245.0150691552517,1226.5440210063455,1236.1501784329882,3885785342.158991,1236.0246830285253,0.5441247984819205,1.0,1.0882773410789852,1.0,2.720763724658429,1.0,32.666703518937595,1.0,136.43518255861872,1.0,543.598527010373
2013-04-18 00:00:00-04:00,1236.0450916698499,1244.8930044048457,1226.414550794319,1236.0246830285253,3888217863.9007,1235.8988211719038,0.5441156406889941,1.0,1.0882588224742884,1.0,2.7207169226613503,1.0,32.66603738254363,1.0,136.43187534808362,1.0,543.6141995694983
2013-04-19 00:00:00-04:00,1235.9195165070296,1244.7705630947762,1226.2847224153834,1235.8988211719038,3890647433.058887,1235.7725962124325,0.544106550743839,1.0,1.0882404391709144,1.0,2.7206704578771874,1.0,32.66537490774485,1.0,136.42856986085192,1.0,543.6297947745845
2013-04-22 00:00:00-04:00,1235.793575141553,1244.6477485090843,1226.1545392745807,1235.7725962124325,3893074033.509301,1235.6460115147174,0.5440975287734405,1.0,1.088222191432833,1.0,2.7206243309937386,1.0,32.664716111159706,1.0,136.42526623776135,1.0,543.645312790104
2013-04-23 00:00:00-04:00,1235.6672709248048,1244.5245639473694,1226.024004792073,1235.6460115147174,3895497649.1060038,1235.5190704585593,0.5440885749017266,1.0,1.0882040795172796,1.0,2.720578542680562,1.0,32.66406100908648,1.0,136.42196461919667,1.0,543.660753780922
2013-04-24 00:00:00-04:00,1235.540607223483,1244.4010127246834,1225.8931224030327,1235.5190704585593,3897918263.6807528,1235.3917764388518,0.544079689249772,1.0,1.088186103675167,1.0,2.7205330935899203,1.0,32.663409617506254,1.0,136.41866514508396,1.0,543.6761179122948
2013-04-25 00:00:00-04:00,1235.4135874194967,1244.2770981714318,1225.7618955575404,1235.3917764388518,3900335861.042366,1235.2641328654845,0.5440708719359958,1.0,1.0881682641514987,1.0,2.7204879843577725,1.0,32.6627619520861,1.0,136.4153679548858,1.0,543.6914053498642
2013-04-26 00:00:00-04:00,1235.2862149098635,1244.1528236332751,1225.6303277204804,1235.2641328654845,3902750424.976062,1235.1361431632495,0.5440621230763438,1.0,1.088150561185768,1.0,2.7204432156047735,1.0,32.66211802818263,1.0,136.4120731875961,1.0,543.7066162596559
2013-04-29 00:00:00-04:00,1235.158493106613,1244.028192471036,1225.4984223714455,1235.1361431632495,3905161939.2427993,1235.0078107717493,0.5440534427844556,1.0,1.0881329950123397,1.0,2.720398787937279,1.0,32.66147786084569,1.0,136.4087809817358,1.0,543.7217508080772
2013-04-30 00:00:00-04:00,1235.030425436694,1243.9032080606075,1225.3661830046424,1235.0078107717493,3907570387.5786047,1234.8791391453149,0.5440448311718118,1.0,1.0881155658607995,1.0,2.720354701948294,1.0,32.66084146482236,1.0,136.40549147534833,1.0,543.7368091619136
2013-05-01 00:00:00-04:00,1234.902015341884,1243.7778737928681,1225.2336131288027,1234.879139145315,3909975753.693901,1234.7501317529209,0.5440362883478643,1.0,1.0880982739562675,1.0,2.7203109582183793,1.0,32.6602088545611,1.0,136.40220480599595,1.0,543.7517914883279
2013-05-02 00:00:00-04:00,1234.773266278703,1243.652193073597,1225.1007162670978,1234.7501317529209,3912378021.272839,1234.6207920781058,0.5440278144201509,1.0,1.0880811195196762,1.0,2.720267557316471,1.0,32.65958004421603,1.0,136.39892111075574,1.0,543.7666979548585
2013-05-03 00:00:00-04:00,1234.6441817183315,1243.526169323395,1224.9674959570546,1234.6207920781058,3914777173.9726152,1234.4911236189007,0.5440194094943969,1.0,1.0880641027680151,1.0,2.7202244998006266,1.0,32.658955047651425,1.0,136.39564052621594,1.0,543.781528729418
2013-05-06 00:00:00-04:00,1234.5147651465331,1243.3998059776095,1224.833955750481,1234.4911236189007,3917173195.4228015,1234.3611298877556,0.544011073674609,1.0,1.0880472239145476,1.0,2.720181786218679,1.0,32.65833387844619,1.0,136.39236318847279,1.0,543.7962839802918
2013-05-07 00:00:00-04:00,1234.385020063577,1243.2731064862603,1224.7000992133874,1234.3611298877556,3919566069.224653,1234.2308144114716,0.5440028070631648,1.0,1.0880304831690057,1.0,2.720139417108833,1.0,32.657716549898524,1.0,136.38908923312678,1.0,543.8109638761379
2013-05-08 00:00:00-04:00,1234.2549499841696,1243.146074313971,1224.5659299259182,1234.2308144114716,3921955778.9504266,1234.1001807311354,0.5439946097608992,1.0,1.0880138807377737,1.0,2.7200973930001857,1.0,32.65710307503056,1.0,136.38581879527976,1.0,543.8255685859853
2013-05-09 00:00:00-04:00,1234.124558437383,1243.0187129399021,1224.4314514822831,1234.1001807311354,3924342308.1426873,1233.9692324020593,0.543986481867187,1.0,1.087997416824064,1.0,2.720055714413221,1.0,32.65649346659313,1.0,136.38255200953182,1.0,543.8400982792335
2013-05-10 00:00:00-04:00,1233.9938489665917,1242.8910258576882,1224.2966674906936,1233.9692324020593,3926725640.313617,1233.83797299372,0.5439784234800227,1.0,1.087981091628086,1.0,2.7200143818602567,1.0,32.655887737070536,1.0,136.37928900997795,1.0,543.8545531256528
2013-05-13 00:00:00-04:00,1233.86282512941,1242.7630165753753,1224.1615815732994,1233.83797299372,3929105758.9443154,1233.7064060897046,0.5439704346960935,1.0,1.0879649053472098,1.0,2.7199733958458827,1.0,32.65528589868537,1.0,136.3760299302056,1.0,543.868933295383
2013-05-14 00:00:00-04:00,1233.7314904976322,1242.6346886153653,1224.0261973661327,1233.7064060897048,3931482647.484115,1233.5745352876547,0.5439625156108441,1.0,1.0879488581761163,1.0,2.719932756867367,1.0,32.654687963403354,1.0,136.37277490329137,1.0,543.8832389589334
2013-05-15 00:00:00-04:00,1233.5998486571755,1242.5060455143578,1223.8905185190504,1233.5745352876547,3933856289.3499007,1233.4423641992128,0.5439546663185343,1.0,1.0879329503069375,1.0,2.7198924654150467,1.0,32.65409394293822,1.0,136.3695240617985,1.0,543.8974702871834
2013-05-16 00:00:00-04:00,1233.4679032080264,1242.3770908232973,1223.754548695681,1233.4423641992128,3936226667.925452,1233.3098964499736,0.5439468869122855,1.0,1.0879171819293783,1.0,2.719852521972681,1.0,32.653503848756536,1.0,136.36627753777395,1.0,543.9116274513816
2013-05-17 00:00:00-04:00,1233.3356577641866,1242.24782810732,1223.6182915733712,1233.3098964499736,3938593766.560814,1233.1771356794334,0.5439391774841242,1.0,1.0879015532308196,1.0,2.71981292701778,1.0,32.65291769208258,1.0,136.36303546274564,1.0,543.9257106231465
2013-05-20 00:00:00-04:00,1233.2031159536216,1242.1182609457046,1223.4817508431377,1233.1771356794334,3940957568.571703,1233.0440855409408,0.5439315381250163,1.0,1.08788606439641,1.0,2.7197736810218816,1.0,32.65233548390315,1.0,136.35979796771983,1.0,543.9397199744665
2013-05-21 00:00:00-04:00,1233.0702814182112,1241.98839293182,1223.3449302096155,1233.0440855409408,3943318057.2389526,1232.9107497016519,0.5439239689249035,1.0,1.0878707156091405,1.0,2.719734784450804,1.0,32.65175723497235,1.0,136.35656518317813,1.0,543.9536556777006
2013-05-22 00:00:00-04:00,1232.9371578137007,1241.858227673081,1223.2078333910129,1232.9107497016519,3945675215.807993,1232.777131842484,0.5439164699727413,1.0,1.0878555070499196,1.0,2.7196962377648632,1.0,32.65118295581638,1.0,136.35333723907507,1.0,543.9675179055777
2013-05-23 00:00:00-04:00,1232.8037488096536,1241.7277687908993,1223.0704641190653,1232.777131842484,3948029027.4883695,1232.6432356580738,0.5439090413565411,1.0,1.0878404388976446,1.0,2.7196580414190707,1.0,32.650612656738254,1.0,136.35011426483493,1.0,543.981306831198
2013-05-24 00:00:00-04:00,1232.670058089408,1241.5970199206404,1222.9328261389937,1232.6432356580735,3950379475.453282,1232.509064856737,0.5439016831634158,1.0,1.0878255113292825,1.0,2.719620195863326,1.0,32.65004634782255,1.0,136.3468963893493,1.0,543.9950226280328
2013-05-28 00:00:00-04:00,1232.5360893500333,1241.465984711582,1222.7949232094647,1232.509064856737,3952726542.839151,1232.3746231604325,0.5438943954796328,1.0,1.0878107245199569,1.0,2.719582701542618,1.0,32.64948403894013,1.0,136.343683740974,1.0,544.0086654699246
2013-05-29 00:00:00-04:00,1232.4018463022892,1241.3346668268737,1222.6567591025532,1232.3746231604325,3955070212.7452126,1232.2399143047232,0.5438871783906674,1.0,1.0877960786430487,1.0,2.7195455588972344,1.0,32.64892573975284,1.0,136.34047644752638,1.0,544.0222355310879
2013-05-30 00:00:00-04:00,1232.2673326705892,1241.2030699434995,1222.5183376037078,1232.2399143047232,3957410468.233125,1232.1049420387458,0.5438800319812589,1.0,1.0877815738703003,1.0,2.7195087683629984,1.0,32.64837145971821,1.0,136.3372746362826,1.0,544.035732986109
2013-05-31 00:00:00-04:00,1232.132552192964,1241.0711977522417,1222.3796625117193,1232.1049420387458,3959747292.326606,1231.9697101251777,0.5438729563354685,1.0,1.087767210371926,1.0,2.719472330371516,1.0,32.64782120809421,1.0,136.3340784339745,1.0,544.0491580099463
2013-06-03 00:00:00-04:00,1231.9975086210297,1240.9390539576482,1222.2407376386911,1231.9697101251777,3962080668.0110846,1231.8342223402065,0.5438659515367384,1.0,1.0877529883167274,1.0,2.7194362453504435,1.0,32.64727499394384,1.0,136.33088796678712,1.0,544.0625107779309
2013-06-04 00:00:00-04:00,1231.8622057199527,1240.806642277998,1222.101566810009,1231.8342223402065,3964410578.2333727,1231.6984824735014,0.5438590176679556,1.0,1.0877389078722068,1.0,2.719400513723766,1.0,32.646732826139875,1.0,136.32770336035563,1.0,544.0757914657665
2013-06-05 00:00:00-04:00,1231.726647268422,1240.673966445272,1221.9621538643173,1231.6984824735014,3966737005.9013405,1231.5624943281869,0.5438521548115224,1.0,1.087724969204694,1.0,2.7193651359120885,1.0,32.6461947133695,1.0,136.32452473976258,1.0,544.0890002495292
2013-06-06 00:00:00-04:00,1231.5908370586205,1240.5410302051214,1221.822502653493,1231.5624943281869,3969059933.8835936,1231.4262617208137,0.5438453630494343,1.0,1.087711172479478,1.0,2.719330112332943,1.0,32.64566066413904,1.0,136.32135222953502,1.0,544.1021373056684
2013-06-07 00:00:00-04:00,1231.454778896195,1240.40783731684,1221.6826170426234,1231.4262617208137,3971379345.00914,1231.2897884813399,0.5438386424633692,1.0,1.087697517860957,1.0,2.7192954434011196,1.0,32.64513068677857,1.0,136.31818595364186,1.0,544.115202811006
2013-06-10 00:00:00-04:00,1231.3184766002328,1240.274391553335,1221.5425009099865,1231.2897884813399,3973695222.0670457,1231.1530784531028,0.5438319931347847,1.0,1.0876840055128034,1.0,2.71926112952902,1.0,32.64460478944683,1.0,136.31502603549103,1.0,544.1281969427376
2013-06-11 00:00:00-04:00,1231.1819340032368,1240.1406967011042,1221.4021581470324,1231.1530784531028,3976007547.80608,1231.0161354928055,0.5438254151450284,1.0,1.087670635598154,1.0,2.719227171127066,1.0,32.644082980135956,1.0,136.3118725979267,1.0,544.141119878432
2013-06-12 00:00:00-04:00,1231.045154951104,1240.006756560209,1221.2615926583685,1231.0161354928055,3978316304.9343543,1230.8789634704942,0.5438189085754555,1.0,1.0876574082798132,1.0,2.7191935686041386,1.0,32.643565266676546,1.0,136.30872576322722,1.0,544.1539717960316
2013-06-13 00:00:00-04:00,1230.9081433031054,1239.8725749442547,1221.120808361745,1230.878963470494,3980621476.1189685,1230.7415662695482,0.5438124735075563,1.0,1.0876443237204838,1.0,2.719160322368072,1.0,32.64305165674274,1.0,136.30558565310213,1.0,544.1667528738525
2013-06-14 00:00:00-04:00,1230.7709029318698,1239.738155680371,1220.9798091880466,1230.7415662695482,3982923043.9856644,1230.6039477866661,0.5438061100230909,1.0,1.0876313820830117,1.0,2.719127432826194,1.0,32.642542157857505,1.0,136.30245238869045,1.0,544.1794632905854
2013-06-17 00:00:00-04:00,1230.6334377233695,1239.603502609195,1220.8385990812842,1230.6039477866661,3985220991.1185126,1230.4661119318582,0.5437998182042258,1.0,1.087618583530647,1.0,2.7190949003859153,1.0,32.64203677739809,1.0,136.29932609055825,1.0,544.1921032252956
2013-06-18 00:00:00-04:00,1230.495751576909,1239.4686195848567,1220.6971819985904,1230.4661119318584,3987515300.0596156,1230.3280626284397,0.5437935981336661,1.0,1.087605928227317,1.0,2.719062725455357,1.0,32.64153552260162,1.0,136.29620687869686,1.0,544.2046728574238
2013-06-19 00:00:00-04:00,1230.3578484051166,1239.3335104749692,1220.555561910219,1230.3280626284397,3989805953.308853,1230.1898038130266,0.5437874498947786,1.0,1.0875934163378922,1.0,2.719030908443995,1.0,32.6410384005709,1.0,136.29309487252135,1.0,544.2171723667865
2013-06-20 00:00:00-04:00,1230.219732133937,1239.1981791606188,1220.4137427995431,1230.1898038130266,3992092933.3236613,1230.0513394355326,0.5437813735716994,1.0,1.087581048028445,1.0,2.718999449763318,1.0,32.64054541828026,1.0,136.28999019086874,1.0,544.2296019335766
2013-06-21 00:00:00-04:00,1230.0814067026297,1239.0626295363554,1220.2717286630577,1230.0513394355326,3994376222.5188537,1229.9126734591662,0.5437753692494254,1.0,1.087568823466478,1.0,2.718968349827461,1.0,32.640056582581565,1.0,136.28689295199692,1.0,544.2419617383646
2013-06-24 00:00:00-04:00,1229.9428760637622,1238.926865510187,1220.1295235103823,1229.9126734591662,3996655803.2664933,1229.7738098604264,0.5437694370138884,1.0,1.087556742821125,1.0,2.718937609053796,1.0,32.639571900210235,1.0,136.2838032735834,1.0,544.2542519620984
2013-06-25 00:00:00-04:00,1229.8041441832092,1238.790891003572,1219.9871313642616,1229.7738098604264,3998931657.8958178,1229.6347526290988,0.5437635769520226,1.0,1.0875448062633137,1.0,2.718907227863458,1.0,32.63909137779131,1.0,136.28072127272432,1.0,544.2664727861045
2013-06-26 00:00:00-04:00,1229.665215040147,1238.654709951409,1219.8445562605666,1229.6347526290988,4001203768.693235,1229.4955057682498,0.5437577891518272,1.0,1.0875330139659112,1.0,2.7188772066818148,1.0,32.638615021845474,1.0,136.27764706593356,1.0,544.2786243920887
2013-06-27 00:00:00-04:00,1229.5260926270498,1238.51832630203,1219.7018022482946,1229.4955057682498,4003472117.9023814,1229.3560732942203,0.5437520737024358,1.0,1.0875213661038499,1.0,2.718847545938863,1.0,32.6381428387951,1.0,136.27458076914195,1.0,544.290706962136
2013-06-28 00:00:00-04:00,1229.3867809496844,1238.3817440171892,1219.5588733895668,1229.3560732942203,4005736687.7242646,1229.2164592366191,0.5437464306941936,1.0,1.087509862854263,1.0,2.7188182460696,1.0,32.6376748349703,1.0,136.2715224976966,1.0,544.3027206787121
2013-07-01 00:00:00-04:00,1229.2472840271005,1238.2449670720541,1219.4157737596242,1229.2164592366191,4007997460.317474,1229.0766676383141,0.5437408602187435,1.0,1.0874985043966294,1.0,2.718789307514368,1.0,32.63721101661492,1.0,136.2684723663604,1.0,544.3146657246627
2013-07-02 00:00:00-04:00,1229.107605891628,1238.1079994551917,1219.2725074468265,1229.0766676383141,4010254417.798479,1228.936702555426,0.5437353623691191,1.0,1.087487290912937,1.0,2.718760730719223,1.0,32.63675138989263,1.0,136.2654304893117,1.0,544.3265422832151
2013-07-03 00:00:00-04:00,1228.9677505888644,1237.970845168561,1219.1290785526444,1228.936702555426,4012507542.2420034,1228.796568057318,0.5437299372398379,1.0,1.0874762225878627,1.0,2.7187325161363187,1.0,32.636295960892944,1.0,136.26239698014382,1.0,544.3383505379782
2013-07-05 00:00:00-04:00,1228.8277221776686,1237.8335082274973,1218.9854911916561,1228.796568057318,4014756815.681493,1228.6562682265871,0.5437245849269875,1.0,1.0874652996089569,1.0,2.7187046642243295,1.0,32.63584473563735,1.0,136.25937195186512,1.0,544.3500906729433
2013-07-08 00:00:00-04:00,1228.687524730153,1237.6959926607035,1218.8417494915404,1228.6562682265871,4017002220.1096654,1228.515807159054,0.5437193055283003,1.0,1.0874545221668257,1.0,2.718677175448881,1.0,32.635397720085344,1.0,136.2563555168989,1.0,544.3617628724849
2013-07-09 00:00:00-04:00,1228.5471623316698,1237.5583025102358,1218.6978575930686,1228.515807159054,4019243737.479165,1228.3751889637508,0.5437140991432137,1.0,1.087443890455288,1.0,2.7186500502829882,1.0,32.63495492014048,1.0,136.25334778708364,1.0,544.3733673213612
2013-07-10 00:00:00-04:00,1228.4066390808036,1237.4204418314887,1218.553819650095,1228.3751889637508,4021481349.703297,1228.2344177629054,0.5437089658729153,1.0,1.0874334046715142,1.0,2.7186232892074584,1.0,32.63451634165641,1.0,136.25034887367318,1.0,544.3849042047154
2013-07-11 00:00:00-04:00,1228.2659590893559,1237.2824146931814,1218.4096398295462,1228.2344177629054,4023715038.656871,1228.0934976919275,0.5437039058203748,1.0,1.087423065016129,1.0,2.718596892711255,1.0,32.63408199044271,1.0,136.24735888733704,1.0,544.396373708076
2013-07-12 00:00:00-04:00,1228.1251264823318,1237.1442251773383,1218.2653223114064,1228.0934976919275,4025944786.1771207,1227.9524328993873,0.5436989190903635,1.0,1.08741287169329,1.0,2.7185708612917914,1.0,32.63365187227071,1.0,136.2443779381608,1.0,544.4077760173578
2013-07-15 00:00:00-04:00,1227.984145397922,1237.0058773792716,1218.120871288703,1227.9524328993873,4028170574.064722,1227.8112275469969,0.5436940057894698,1.0,1.0874028249107381,1.0,2.718545195455168,1.0,32.633225992879154,1.0,136.24140613564649,1.0,544.4191113188625
2013-07-16 00:00:00-04:00,1227.8430199874838,1236.8673754075573,1217.9762909674857,1227.8112275469969,4030392384.084878,1227.6698858095845,0.5436891660261105,1.0,1.087392924879833,1.0,2.7185198957163372,1.0,32.63280435797963,1.0,136.23844358871312,1.0,544.4303797992806
2013-07-17 00:00:00-04:00,1227.7017544155183,1236.7287233840127,1217.8315855668066,1227.6698858095845,4032610197.96847,1227.5284118750708,0.5436843999105445,1.0,1.0873831718155802,1.0,2.718494962599234,1.0,32.6323869732619,1.0,136.23549040569716,1.0,544.4415816456902
2013-07-18 00:00:00-04:00,1227.5603528596491,1236.5899254436708,1217.686759318699,1227.5284118750708,4034823997.413271,1227.3868099444392,0.5436797075548931,1.0,1.087373565936655,1.0,2.718470396636863,1.0,32.631973844399006,1.0,136.23254669435278,1.0,544.4527170455598
2013-07-19 00:00:00-04:00,1227.4188195105912,1236.4509857347516,1217.541816468148,1227.3868099444392,4037033764.0852027,1227.245084231706,0.5436750890731676,1.0,1.0873641074654379,1.0,2.7184461983713817,1.0,32.63156497705217,1.0,136.22961256185258,1.0,544.4637861867478
2013-07-22 00:00:00-04:00,1227.2771585721275,1236.3119084186321,1217.3967612730662,1227.245084231706,4039239479.619636,1227.1032389638876,0.5436705445813044,1.0,1.0873547966280608,1.0,2.7184223683541857,1.0,32.63116037687557,1.0,136.2266881147879,1.0,544.474789257504
2013-07-23 00:00:00-04:00,1227.1353742610738,1236.1726976698135,1217.2515980042624,1227.1032389638876,4041441125.6227264,1226.9612783809644,0.5436660741972088,1.0,1.087345633654472,1.0,2.7183989071460206,1.0,32.63076004952088,1.0,136.22377345916928,1.0,544.4857264464696
2013-07-24 00:00:00-04:00,1226.9934708072467,1236.0333576758858,1217.1063309454073,1226.9612783809644,4043638683.672779,1226.8192067358427,0.5436616780408035,1.0,1.0873366187785132,1.0,2.7183758153171187,1.0,32.63036400064174,1.0,136.2208687004273,1.0,544.496597942679
2013-07-25 00:00:00-04:00,1226.8514524534276,1235.8938926374915,1216.9609643930003,1226.8192067358427,4045832135.321642,1226.6770282943141,0.5436573562340804,1.0,1.0873277522380125,1.0,2.718353093447378,1.0,32.62997223589809,1.0,136.21797394341297,1.0,544.5074039355607
2013-07-26 00:00:00-04:00,1226.7093234553226,1235.7543067682839,1216.8155026563302,1226.6770282943144,4048021462.0961223,1226.5347473350128,0.5436531089011534,1.0,1.087319034274884,1.0,2.718330742126565,1.0,32.629584760960356,1.0,136.21508929239857,1.0,544.5181446149375
2013-07-29 00:00:00-04:00,1226.5670880815235,1235.6146042948858,1216.6699500574357,1226.5347473350128,4050206645.49943,1226.3923681493688,0.5436489361683104,1.0,1.0873104651352337,1.0,2.7183087619545505,1.0,32.62920158151365,1.0,136.21221485107841,1.0,544.5288201710287
2013-07-30 00:00:00-04:00,1226.4247506134623,1235.4747894568436,1216.524310931064,1226.3923681493688,4052387667.012635,1226.2498950415622,0.5436448381640618,1.0,1.0873020450694637,1.0,2.7182871535415565,1.0,32.62882270326181,1.0,136.20935072256975,1.0,544.5394307944506
2013-07-31 00:00:00-04:00,1226.282315345366,1235.334866506582,1216.378589624624,1226.2498950415622,4054564508.0961504,1226.1073323284734,0.5436408150191828,1.0,1.0872937743323723,1.0,2.7182659175084094,1.0,32.62844813193147,1.0,136.20649700941368,1.0,544.5499766762188
2013-08-01 00:00:00-04:00,1226.1397865842087,1235.1948397093547,1216.2327904981432,1226.1073323284734,4056737150.191224,1225.9646843396317,0.5436368668667492,1.0,1.0872856531832444,1.0,2.718245054486789,1.0,32.62807787327604,1.0,136.20365381357627,1.0,544.5604580077489
2013-08-02 00:00:00-04:00,1225.997168649663,1235.0547133431944,1216.0869179242177,1225.9646843396317,4058905574.7214537,1225.821955417162,0.543632993842164,1.0,1.0872776818859322,1.0,2.7182245651194576,1.0,32.62771193307963,1.0,136.20082123644946,1.0,544.5708749808588
2013-08-05 00:00:00-04:00,1225.8544658740464,1234.9144916988598,1215.940976287962,1225.821955417162,4061069763.0943103,1225.6791499157264,0.5436291960831763,1.0,1.0872698607089133,1.0,2.7182044500604685,1.0,32.6273503171609,1.0,136.1979993788522,1.0,544.5812277877695
2013-08-06 00:00:00-04:00,1225.711682602268,1234.7741790797809,1215.7949699869562,1225.6791499157264,4063229696.702678,1225.5362722024697,0.5436254737298902,1.0,1.0872621899253405,1.0,2.7181847099753345,1.0,32.626993031376884,1.0,136.1951883410317,1.0,544.5915166211084
2013-08-07 00:00:00-04:00,1225.5688231917723,1234.6337798020022,1215.64890343119,1225.5362722024697,4065385356.9263997,1225.3933266569543,0.5436218269247685,1.0,1.0872546698130663,1.0,2.7181653455411623,1.0,32.62664008162675,1.0,136.1923882226644,1.0,544.6017416739098
2013-08-08 00:00:00-04:00,1225.425892012479,1234.493298194122,1215.502781043006,1225.3933266569543,4067536725.1338243,1225.250317671098,0.5436182558126278,1.0,1.0872473006546588,1.0,2.7181463574467486,1.0,32.626291473855424,1.0,136.18959912285732,1.0,544.6119031396175
2013-08-09 00:00:00-04:00,1225.2828934467223,1234.352738597232,1215.3566072570366,1225.250317671098,4069683782.6833625,1225.107249649108,0.5436147605406274,1.0,1.0872400827373963,1.0,2.7181277463926268,1.0,32.62594721405721,1.0,136.1868211401491,1.0,544.6220012120873
2013-08-12 00:00:00-04:00,1225.1398318891859,1234.212105364849,1215.2103865201414,1225.1072496491083,4071826510.925029,1224.964127007412,0.5436113412582524,1.0,1.087233016353255,1.0,2.71810951309109,1.0,32.62560730827931,1.0,136.18405437251124,1.0,544.6320360855879
2013-08-13 00:00:00-04:00,1224.9967117468361,1234.0714028628518,1215.0641232913417,1224.964127007412,4073964891.201994,1224.8209541745853,0.5436079981172887,1.0,1.0872261017988798,1.0,2.7180916582661663,1.0,32.62527176262527,1.0,136.18129891734938,1.0,544.6420079548042
2013-08-14 00:00:00-04:00,1224.853537438854,1233.9306354694074,1214.9178220417514,1224.8209541745853,4076098904.8521223,1224.6777355912798,0.5436047312717905,1.0,1.0872193393755407,1.0,2.7180741826535644,1.0,32.624940583258436,1.0,136.17855487150416,1.0,544.6519170148393
2013-08-15 00:00:00-04:00,1224.7103133965609,1233.7898075749022,1214.7714872545052,1224.6777355912798,4078228533.209518,1224.5344757101461,0.5436015408780416,1.0,1.0872127293890792,1.0,2.7180570870005867,1.0,32.62461377640521,1.0,136.17582233125293,1.0,544.6617634612168
2013-08-16 00:00:00-04:00,1224.5670440633473,1233.6489235818653,1214.625123424686,1224.5344757101461,4080353757.606071,1224.3911789957551,0.5435984270945059,1.0,1.087206272149832,1.0,2.7180403720660005,1.0,32.62429134835835,1.0,136.17310139231049,1.0,544.6715474898824
2013-08-19 00:00:00-04:00,1224.4237338945948,1233.5079879048924,1214.4787350592464,1224.3911789957551,4082474559.3730054,1224.2478499245146,0.5435953900817783,1.0,1.0871999679725475,1.0,2.718024038619879,1.0,32.62397330548011,1.0,136.17039214983032,1.0,544.6812692972078
2013-08-20 00:00:00-04:00,1224.2803873575947,1233.3670049705647,1214.3323266769305,1224.2478499245144,4084590919.842435,1224.1044929845857,0.5435924300025285,1.0,1.0871938171762843,1.0,2.718008087443405,1.0,32.62365965420535,1.0,136.16769469840588,1.0,544.6909290799925
2013-08-21 00:00:00-04:00,1224.1370089314687,1233.2259792173675,1214.1859028081885,1224.1044929845857,4086702820.348912,1223.9611126757943,0.5435895470214491,1.0,1.0871878200843068,1.0,2.7179925193286447,1.0,32.62335040104446,1.0,136.1650091320718,1.0,544.7005270354667
2013-08-22 00:00:00-04:00,1223.9936031070802,1233.0849150956021,1214.0394679950925,1223.9611126757943,4088810242.230977,1223.8177135095377,0.5435867413052031,1.0,1.0871819770239777,1.0,2.7179773350783036,1.0,32.62304555258628,1.0,136.16233554430468,1.0,544.7100633612936
2013-08-23 00:00:00-04:00,1223.8501743869472,1232.943817067299,1213.893026791244,1223.817713509538,4090913166.8327065,1223.6743000086908,0.5435840130223738,1.0,1.0871762883266523,1.0,2.717962535505465,1.0,32.62274511550081,1.0,136.15967402802474,1.0,544.7195382555731
